Abstract,Title
"IN THE ERA OF INDUSTRYFOURTH, TO COPE WITH THE COMPLEX, VOLATILE AND FIERCELY COMPETITIVE MARKET ENVIRONMENT, FACTORIES HAVE TO BECOME MORE AND MORE INTELLIGENT, FLEXIBLE, AND AGILE. THIS PAPER STUDIES THE RECONFIGURABLE MACHINE DEPLOYMENT AND ADJUSTMENT PROBLEM IN THE MULTI-PRODUCT JOB SHOP. THIS PROBLEM BELONGS TO PRODUCTION PROCESS CONTROL AND IS PART OF THE DIGITAL FACTORY, AS IT FORECASTS THE FUTURE PERFORMANCE FOR THE ADJUSTMENT OF THE RECONFIGURABLE MACHINES IN AN ONLINE MANNER. TO BE MORE SPECIFIC, WE DESIGN AN ONLINE SIMULATION CONTROL SYSTEM BASED ON DIGITALTWIN, WHICH INTEGRATES THE FUNCTION OF MONITORING, DECISION-MAKING AND CONTROL. WE USE SIMULATION OPTIMIZATION AND DESIGN HEURISTIC ALGORITHM TO SOLVE THE MULTI-OBJECTIVE CAPACITY ADJUSTMENT DECISION-MAKING PROBLEM. THE SIMULATION RESULTS SHOW THE EFFECTIVENESS AND STABILITY OF THE SYSTEM AND CAN BE USED TO COPE WITH THE COMPLEX AND EVER-CHANGING INDUSTRIAL ENVIRONMENT SUCH AS MACHINE BREAKDOWNS AND RUSH ORDERS. © 2020 IEEE.",SIMULATION OPTIMIZATION FRAMEWORK FOR ONLINE DEPLOYMENT AND ADJUSTMENT OF RECONFIGURABLE MACHINES IN JOB SHOPS
"IN A HYBRID LAYOUT PRODUCTION SYSTEM UNDER UNCERTAINTIES, MAKING STRATEGIC DECISIONS BECOMES CRUCIAL AND DEMANDING, WITH AN INCREASE IN THE COMPLEXITY OF THE SYSTEM. THE ADVENT OF INDUSTRYFOURTH LEADS TO THE DEVELOPMENT OF TECHNOLOGIES SUCH AS SMART FACTORIES, SIMULATION, CLOUD, CYBER-PHYSICAL SYSTEMS THAT USE DIGITALTWINS FOR MAKING INFORMED STRATEGIC DECISIONS IN A FACTORY. THIS PAPER PROPOSES A DECISION-MAKING FRAMEWORK FOR A MULTI-PRODUCT HYBRID LAYOUT PRODUCTION SYSTEM UNDER STOCHASTIC DISRUPTIONS USING A SIMULATION MODEL. THE SIMULATION MODEL WILL ACT AS A DIGITALTWIN OF THE PHYSICAL SYSTEM, WHICH HELPS TO PROACTIVELY VISUALIZE AND ANALYZE SEVERAL KEY PERFORMANCE PARAMETERS OF THE SYSTEM AND MAKE INFORMED DECISIONS. THE OBJECTIVE OF THIS PAPER IS TO IDENTIFY THE BEST SEQUENCE FROM PREDEFINED SEQUENCES FOR JOBS, WHICH MAXIMIZE PROFIT, THROUGHPUT, AND MINIMIZE COST, AND MAKE-SPAN. SEVERAL EXPERIMENTATION CASES ARE DEVELOPED TO ANALYZE THE PERFORMANCE OF THE SYSTEM UNDER DIFFERENT SCENARIOS OF DISRUPTIONS AND MAKE STRATEGIC DECISIONS SUCH AS INVESTING IN NEW MACHINES, PRIORITIZING PRODUCTS, AND RESCHEDULING OF PRODUCTS. © 2020 THE AUTHORS. PUBLISHED BY ELSEVIER LTD. THIS IS AN OPEN ACCESS ARTICLE UNDER THE CC BY-NC-ND LICENSE (HTTPS://CREATIVECOMMONS.ORG/LICENSES/BY-NC-ND/4.0/) PEER-REVIEW UNDER RESPONSIBILITY OF THE SCIENTIFIC COMMITTEE OF THE FAIM 2021.",SIMULATIONBASED DECISION FRAMEWORK FOR HYBRID LAYOUT PRODUCTION SYSTEMS UNDER DISRUPTIONS
"A DIGITALTWIN PROVIDES A DIGITAL REPLICATION OF A PHYSICAL SYSTEM FOR REMOTE MONITORING, VIEWING, AND CONTROL OBJECTIVES. IT HAS THE POTENTIAL TO RESHAPE THE FUTURE OF INDUSTRIAL PROCESSES, HENCE PAVING THE WAY FOR SMARTMANUFACTURING. AUTOMATIC SYSTEM IDENTIFICATION TECHNIQUES THAT ARE ROBUST TO MEASUREMENT NOISE ARE CRITICAL FOR THE DEVELOPMENT OF HIGH-FIDELITY DIGITALTWINS AND THEIR APPLICATIONS. BY ESTABLISHING A SPARSE REGRESSION FRAMEWORK, THE SPARSE IDENTIFICATION OF NONLINEAR DYNAMICS (SINDY) ALGORITHM AUTOMATICALLY DETERMINES THE PARSIMONIOUS GOVERNING EQUATIONS FOR PHYSICAL SYSTEMS. HOWEVER, THERE ARE SOME MAJOR CHALLENGES ASSOCIATED WITH USING SINDY TO IDENTIFY DIGITALTWIN MODELS. FIRST, THE SINDY IS RESTRICTED TO SOLVING THE ORDINARY DIFFERENTIAL EQUATION (ODE) AND PARTIAL DIFFERENTIAL EQUATION (PDE) PROBLEMS. SECOND, MEASUREMENT NOISE MAY SIGNIFICANTLY DETERIORATE THE PERFORMANCE OF SINDY. IN THIS PAPER, THE GENERALIZED SINDY (GSINDY) ALGORITHM IS FIRST INTRODUCED TO ENLARGE THE SINDY'S APPLICABLE RANGE. THEN, THE MODIFIED GSINDY (MGSINDY) ALGORITHM IS PROPOSED, IN WHICH AN OBJECTIVE FUNCTION IS CONSTRUCTED TO SIMULTANEOUSLY IDENTIFY THE DIGITALTWIN INPUT TIME-SERIES DYNAMICS MODEL AND OUTPUT MODEL WHILE SEPARATING NOISE FROM THE NOISY INPUT. TWO NUMERICAL EXAMPLES AND ONE INDUSTRIAL CASE STUDY ARE ANALYSED TO DEMONSTRATE THE ADVANTAGES OF APPLYING THE PROPOSED MGSINDY TO CONSTRUCT DIGITALTWIN MODELS. FURTHERMORE, THE PROPOSED ALGORITHM CAN BE INTEGRATED WITH THE EXISTING SINDY-BASED ONLINE MODEL-ADJUSTING FRAMEWORKS TO BECOME ONLINE-ADJUSTABLE. © 2023",SIMULTANEOUS DIGITALTWIN IDENTIFICATION AND SIGNALNOISE DECOMPOSITION THROUGH MODIFIED GENERALIZED SPARSE IDENTIFICATION OF NONLINEAR DYNAMICS
"THE MACHINE TOOL INDUSTRY, WHICH IS THE STARTING POINT OF ALL THE METAL PRODUCING ACTIVITIES, IS PRESENTLY UNDERGOING RAPID AND CONTINUOUS CHANGES AS A RESULT OF THE FOURTH INDUSTRIAL REVOLUTION INDUSTRYFOURTH. MANUFACTURING MODELS ARE PROFOUNDLY TRANSFORMING WITH EMERGING DIGITALIZATION. SMART TECHNOLOGIES LIKE ARTIFICIAL INTELLIGENCE (AI), BIG DATA, THE INTERNET OF THINGS (IOT), DIGITALTWIN, ALLOW THE MACHINE TOOL COMPANIES TO OPTIMIZE PROCESSES, INCREASE EFFICIENCY AND REDUCE WASTE THROUGH A NEW PHASE OF AUTOMATION. THESE TECHNOLOGIES, AS WELL, ENABLE THE MACHINE TOOL PRODUCERS TO REACH THE AIM OF CREATING PRODUCTS WITH IMPROVED PERFORMANCE, EXTENDED LIFE, HIGH RELIABILITY THAT ARE ECO-EFFICIENT. THEREFORE, INDUSTRYFOURTH COULD BE PERCEIVED AS AN INVALUABLE OPPORTUNITY FOR THE MACHINE TOOL SECTOR, ONLY IF THE SECTOR HAS A COMPETENT WORKFORCE CAPABLE OF HANDLING THE IMPLEMENTATION OF NEW BUSINESS MODELS AND TECHNOLOGICAL DEVELOPMENTS. THE MAIN CONDITION TO CREATE THIS HIGHLY QUALIFIED WORKFORCE IS RESKILLING AND UPSKILLING OF THE CURRENT WORKFORCE. ONCE WE DEFINE THE EXPECTED EVOLUTION OF SKILLS REQUIREMENTS, WE CAN CLARIFY THE SKILLS MISMATCH BETWEEN THE WORKERS AND JOB PROFILES. ONLY THEN, WE CAN REDUCE THEM BY DELIVERING WELL-DEVELOPED TRAININGS. FOR THIS PURPOSE, THIS ARTICLE IDENTIFIES THE CURRENT AND FORESEEN SKILLS REQUIREMENTS DEMANDED BY THE MACHINE TOOL INDUSTRY WORKFORCE. TO THIS END, WE GENERATED AN INTEGRATED DATABASE FOR THE SECTOR WITH THE PRESENT AND PROSPECTIVE SKILLS NEEDS OF THE METAL PROCESSING SECTOR PROFESSIONALS. THE PRESENTED SECTORAL DATABASE IS A FUNDAMENTAL STRUCTURE THAT WILL MAKE THE SECTOR ACQUIRE TARGETED INDUSTRIAL REFORMS. IT CAN ALSO BE AN ESSENTIAL INSTRUMENT FOR MACHINE TOOL COMPANIES, POLICYMAKERS, ACADEMICS AND EDUCATION OR TRAINING CENTERS TO BUILD WELL-DESIGNED AND EFFECTIVE TRAINING PROGRAMS TO ENHANCE THE SKILLS OF THE LABOR FORCE. © 2020 BY THE AUTHORS. LICENSEE MDPI, BASEL, SWITZERLAND.",SKILLS REQUIREMENTS FOR THE EUROPEAN MACHINE TOOL SECTOR EMERGING FROM ITS DIGITALIZATION
"DIGITALTWIN TECHNOLOGY IS A NEW TOOL FOR AUTOMATIC NETWORK PLANNING AND OPTIMIZATION. HOWEVER, FOR INDOOR PRIVATE NETWORKS, SUCH AS INDUSTRYFOURTH SUPPORTED MANUFACTURING PLANTS, AN EXACT 'TWIN' OF THE REAL ENVIRONMENT FURTHER LEADS TO OVERLY COMPLEX RADIO PROPAGATION MODELING. WE PROPOSE A FEATURE AND OBJECT-BASED MONOCULAR SIMULTANEOUS LOCALIZATION AND MAPPING (SLAM) ALGORITHM CALLED SIMULTANEOUS LOCALIZATION AND MAPPING WITH OBJECT RECOGNITION (SLAMORE), THAT CAN RECONSTRUCT AN 'EXTRACTED' VERSION OF THE RADIO PROPAGATION ENVIRONMENT BY DETECTING, TRACKING, LOCALIZING, AND RECONSTRUCTING THE MAJOR OBSTACLES FOR ELECTROMAGNETIC WAVES. THE EMBEDDED CONVOLUTIONAL OBJECT DETECTOR HELPS RECOGNIZE AND RECONSTRUCT MAJOR OBSTACLES, AND PROVIDES REFERENCE TO ESTIMATE THE ROOM SCALE AND REAL WORLD COORDINATE. WE CONDUCT A PROOF OF CONCEPT IN AN OFFICE ENVIRONMENT AND SHOW THAT THE MEAN ABSOLUTE PERCENTAGE ERRORS FOR ROOM SIZE ESTIMATION AND OBJECT POSITION ESTIMATION ACHIEVE APPROXIMATELY 2.6-5.7 AND 1.8-2.7, RESPECTIVELY. © 2020 IEEE.",SLAMORE SLAM WITH OBJECT RECOGNITION FOR 3D RADIO ENVIRONMENT RECONSTRUCTION
"DIGITIZATION OFFERS NEW PERSPECTIVES FOR EDUCATIONAL RESEARCH TO IDENTIFY THE EFFECTS OF VISUALIZATIONS REGARDING COGNITIVE PROCESSING. IN ADDITION, NEW TYPES OF DATA CAN BE GENERATED, EXPANDING THE POSSIBILITIES FOR VISUALIZING COGNITIVE PROCESSES AND UNDERSTANDING HUMAN LEARNING. DIGITALTWINS ARE ALREADY USED IN INDUSTRYFOURTH, AS AN ADDITIONAL VISUALIZATION TO A REAL OBJECT, FOR DATA MINING AND DATA ANALYSIS FOR PROCESS OPTIMIZATION. THE INCREASING INTEGRATION OF DIGITALTWINS IN THE INDUSTRIAL SECTOR REQUIRES THE FORMULATION OF CORRESPONDING EDUCATIONAL GOALS TO ENSURE HIGH-QUALITY AND FUTURE-ORIENTED EDUCATION. THEREFORE, FUTURE GENERATIONS MUST BE INTRODUCED TO TECHNOLOGIES FROM INDUSTRY DURING THEIR EDUCATION. IN THIS PAPER, AN INTELLIGENT PHOTOMETRIC MEASUREMENT SYSTEM CALLED SMAEPHO WITH A DIGITALTWIN FOR SCIENCE, TECHNOLOGY, ENGINEERING, AND MATHEMATICS (STEM) LEARNING IS PRESENTED. IN ADDITION TO ITS FUNCTION AS A PHOTOMETRIC MEASUREMENT DEVICE, AN INTELLIGENT SENSOR TECHNOLOGY ALLOWS FOR DATA GENERATION ON THE USER’S USAGE BEHAVIOR. THE DIGITALTWIN REFLECTS AND VISUALIZES THESE DATA IN REAL-TIME. THIS ENABLES A VARIETY OF NEW DIDACTIC AND METHODOLOGICAL APPROACHES IN TEACHING. A FIRST STUDY EVALUATING THE HARDWARE AND TRACKING COMPONENTS OF SMAEPHO SHOWS THAT THE DEVIATION ACCURACY OF THE MEASUREMENT SYSTEM IS SUFFICIENT FOR EXPERIMENTAL APPLICATIONS IN SCHOOLS. ANOTHER STUDY WITH (FORMULA PRESENTED.) STUDENTS CONFIRMED THE EXCELLENT USABILITY OF THE SMAEPHO HARDWARE PLATFORM. THESE RESEARCH RESULTS LAY THE FOUNDATION FOR A VARIETY OF FUTURE RESEARCH QUESTIONS ON DATA ANALYSIS AND MACHINE LEARNING ALGORITHMS WITH THE AIM OF INCREASING THE QUALITY OF EDUCATION. THE USE OF INTELLIGENT DIGITALTWINS AS AN ELEMENT OF DIGITIZATION IN EDUCATIONAL CONTEXTS OFFERS THE EXTENDED POSSIBILITY OF IDENTIFYING COGNITIVE PROCESSING STEPS USING THIS TECHNOLOGY. © 2023 BY THE AUTHORS.",SMAEPHOSMART PHOTOMETRY IN EDUCATION 40
"IN THE CONTEXT OF THE INTERNET OF THINGS AND INDUSTRYFOURTH INNOVATIVE TECHNOLOGIES HAVE BEEN EMERGED NAMELY DIGITALTWINS, BUSINESS PROCESS MANAGEMENT FRAMEWORKS, BIG DATA ANALYSIS, AND THEY ARE NOW AVAILABLE AND READY TO BE USED IN ORDER TO CREATE NEW MANAGEMENT MODELS. THESE MODELS IMPLEMENT THE INTERCONNECTION OF THE STRUCTURAL ELEMENTS OF THE PRODUCTION CHAIN (MACHINES, SENSORS, HUMANS, ETC.), BY GATHERING AND PROCESSING USEFUL INFORMATION, TARGETING ON AUTOMATED DECISIONS, PROBLEMS SOLVING IN REAL-TIME, AND THE FLEXIBLE ADJUSTMENT OF THE PRODUCTION PROCESS. IN THE CURRENT WORK, WE PRESENT AND EVALUATE A MANAGEMENT ARCHITECTURE OF A BUSINESS PROCESS MANAGEMENT FLOW TO IDENTIFY THE ALTERATIONS ON DIGITALLY REPLICATED INDUSTRIAL MACHINERY AND THE IMPACT THEY HAVE ON A PRODUCTION LINE. © 2022 ACM.",SMART BUSINESS PROCESSING IN INDUSTRYFOURTH
"RECENT INITIATIVES SUCH AS THE INDUSTRIAL IOT, OR INDUSTRYFOURTH, AS IT HAS BEEN DUBBED, ARE FUNDAMENTALLY RESHAPING THE INDUSTRIAL LANDSCAPE BY PROMOTING CONNECTED MANUFACTURING SOLUTIONS THAT REALIZE A “DIGITAL THREAD” WHICH CONNECTS ALL ASPECTS OF MANUFACTURING INCLUDING ALL DATA AND OPERATIONS INVOLVED IN THE PRODUCTION OF GOODS AND SERVICES. THIS PAPER FOCUSES ON INDUSTRYFOURTH TECHNOLOGIES AND HOW THEY SUPPORT THE EMERGENCE OF HIGHLY-CONNECTED, KNOWLEDGE-ENABLED FACTORIES, REFERRED TO AS SMARTMANUFACTURING NETWORKS. SMARTMANUFACTURING NETWORKS COMPRISE AN ECOSYSTEM OF CONNECTED FACTORY SITES, PLANTS, AND SELF-REGULATING MACHINES ABLE TO CUSTOMIZE OUTPUT, AND ALLOCATE RESOURCES OVER MANUFACTURING CLOUDS OPTIMALLY TO OFFER A SEAMLESS TRANSITION BETWEEN THE PHYSICAL AND DIGITAL WORLDS OF PRODUCT DESIGN AND PRODUCTION. © 2019, SPRINGER NATURE SWITZERLAND AG.",SMART CONNECTED DIGITAL FACTORIES UNLEASHING THE POWER OF INDUSTRYFOURTH
"TRADITIONAL MANUFACTURING HAS BEEN CHARACTERIZED BY LIMITED DATA EXCHANGE BETWEEN SYSTEMS, MACHINES AND PROCESSES THROUGHOUT THE PRODUCT DEVELOPMENT LIFE CYCLE. RECENT INITIATIVES SUCH AS THE INDUSTRIAL IOT, OR INDUSTRYFOURTH, AS IT HAS BEEN DUBBED, ARE FUNDAMENTALLY RESHAPING THE INDUSTRIAL LANDSCAPE BY PROMOTING CONNECTED MANUFACTURING SOLUTIONS THAT REALIZE A “DIGITAL THREAD” WHICH CONNECTS ALL ASPECTS OF MANUFACTURING INCLUDING ALL DATA AND OPERATIONS INVOLVED IN THE PRODUCTION OF GOODS AND SERVICES. THIS PAPER FOCUSES ON INDUSTRYFOURTH TECHNOLOGIES AND HOW THEY SUPPORT THE EMERGENCE OF HIGHLY-CONNECTED, KNOWLEDGE-ENABLED FACTORIES, REFERRED TO AS SMARTMANUFACTURING NETWORKS. SMARTMANUFACTURING NETWORKS COMPRISE AN ECOSYSTEM OF CONNECTED FACTORY SITES, PLANTS, AND SELF-REGULATING MACHINES ABLE TO CUSTOMIZE OUTPUT, ALLOCATE RESOURCES OVER MANUFACTURING CLOUDS OPTIMALLY TO OFFER A SEAMLESS TRANSITION BETWEEN THE PHYSICAL AND DIGITAL WORLDS OF PRODUCT DESIGN AND PRODUCTION. THESE SOPHISTICATED CAPABILITIES ARE POSSIBLE TODAY BECAUSE TECHNOLOGIES FACILITATING THE IOT AND DATA ANALYTICS ENGINES ARE MATURE AND CAN BE IMPLEMENTED AT SCALE, THANKS TO PERVASIVE CONNECTIVITY, SENSORS, CLOUD COMPUTING, AND STORAGE. © 2018 BY SCITEPRESS - SCIENCE AND TECHNOLOGY PUBLICATIONS, LDA. ALL RIGHTS RESERVED.",SMART CONNECTED DIGITAL FACTORIES UNLEASHING THE POWER OF INDUSTRYFOURTH AND THE INDUSTRIAL INTERNET
,SMART CRANE CONTROL HELPS THE STEEL AND METALS INDUSTRY COMPETE IN IIOT AGE
"INDUSTRYFOURTH DESCRIBES THE FUTURE PRODUCTION OF WORKPIECE IN JOB SHOP AS: THE WORKPIECE IS A SMART ONE; IT KNOWS THE DETAILS OF HOW TO MANUFACTURE ITSELF; AND IT CAN COMMUNICATE WITH MANUFACTURING ENVIRONMENT TO SUPPORT ITS OWN MACHINING PROCESSES. THIS MEANS THAT THE PRODUCTION OF WORKPIECE PLACES MORE EMPHASIS ON THE SMART REALIZATION OF THE PROCESS LEVEL IN INDUSTRYFOURTH. HOWEVER, HOW TO IMPLEMENT THE PRODUCTION SCENARIO BASED ON EXISTING TECHNOLOGIES HAS NOT YET BEEN WELL STUDIED. ON ACCOUNT OF THIS, THIS ARTICLE AIMS TO STUDY HOW TO USE EXISTING TECHNOLOGIES IN JOB SHOP SUCH AS DIGITALTWINS, INTERNET OF THINGS (IOT), CYBER-PHYSICAL PRODUCTION SYSTEM (CPPS), ETC., TO REALIZE THE WORKPIECE-DRIVEN PROCESS-LEVEL PRODUCTION. THE PROCESS-LEVEL PRODUCTION OF A WORKPIECE IS DIVIDED INTO THREE STAGES ACCORDING TO THE DIFFERENT MANUFACTURING RESOURCES INVOLVED. ON THIS BASIS, THE PRODUCTION OF THE WORKPIECE IN DIGITALTWIN JOB SHOP IS DIVIDED INTO PROCESS LEVEL, OPERATION LEVEL, AND IOT/SENSOR LEVEL. FIRSTLY, THE MANUFACTURING REQUIREMENTS AT PROCESS LEVEL ARE GENERATED ACCORDING TO PRODUCTION PLANNING AND PROCESS SHEET. AND THESE REQUIREMENTS ARE WRITTEN INTO RFID TAG OF THE WORKPIECE. THE WORKPIECE DYNAMICALLY INTERACTS WITH DIFFERENT WORKSTATIONS VIA RFID READER/ANTENNA IN ORDER TO COMPLETE THE MANUFACTURING REQUIREMENTS. SECONDLY, BASED ON THE TAG DATA, THE INTERACTION MODEL OF OPERATION LEVEL, AND IOT/SENSOR LEVEL CPPSS IS GIVEN. THIRDLY, AT IOT/SENSOR LEVEL, THE RFID DEVICES ARE TREATED AS A CPPS TO TRACK THE MANUFACTURING RESOURCES. AND DIFFERENT SMART SENSORS ARE USED AS INDEPENDENT SENSOR CPPSS TO MONITOR THE RUNNING STATUS OF MACHINE TOOL. THE RFID AND SENSOR CPPSS ARE TRIGGERED BY OPERATION LEVEL CPPSS. FINALLY, A DIGITALTWIN JOB SHOP IS TAKEN AS AN EXAMPLE TO ILLUSTRATE THE FEASIBILITY OF THE PROPOSED MODELS AND METHODS. © THE AUTHOR(S) 2021.",SMART CYBERPHYSICAL PRODUCTION SYSTEM ENABLED WORKPIECE PRODUCTION IN DIGITALTWIN JOB SHOP
"THE GROWING DIGITIZATION OF MANUFACTURING PROCESSES IS REVOLUTIONIZING THE PRODUCTION JOB-SHOP BY LEADING IT TOWARD THE SMARTMANUFACTURING (SM) PARADIGM. FOR A PROCESS TO BE SMART, IT IS NECESSARY TO COMBINE A GIVEN BLEND OF DATA TECHNOLOGIES, INFORMATION AND KNOWLEDGE THAT ENABLE IT TO PERCEIVE ITS ENVIRONMENT AND TO AUTONOMOUSLY PERFORM ACTIONS THAT MAXIMIZE ITS SUCCESS POSSIBILITIES IN ITS ASSIGNED TASKS. OF ALL THE DIFFERENT WAYS LEADING TO THIS TRANSFORMATION, BOTH THE GENERATION OF VIRTUAL REPLICAS OF PROCESSES AND APPLYING ARTIFICIAL INTELLIGENCE (AI) TECHNIQUES PROVIDE A WIDE RANGE OF POSSIBILITIES WHOSE EXPLORATION IS TODAY A FAR FROM NEGLIGIBLE SOURCES OF OPPORTUNITIES TO INCREASE INDUSTRIAL COMPANIES' COMPETITIVENESS. AS A COMPLEX MANUFACTURING PROCESS, PRODUCTION ORDER SCHEDULING IN THE JOB-SHOP IS A NECESSARY SCENARIO TO ACT BY IMPLEMENTING THESE TECHNOLOGIES. THIS RESEARCH WORK CONSIDERS AN INITIAL CONCEPTUAL SMART DIGITALTWIN (SDT) FRAMEWORK FOR SCHEDULING JOB-SHOP ORDERS IN A ZERO-DEFECT MANUFACTURING (ZDM) ENVIRONMENT. THE SDT VIRTUALLY REPLICATES THE JOB-SHOP SCHEDULING ISSUE TO SIMULATE IT AND, BASED ON THE DEEP REINFORCEMENT LEARNING (DRL) METHODOLOGY, TRAINS A PRESCRIBER AGENT AND A PROCESS MONITOR. THIS SIMULATION AND TRAINING SETTING WILL FACILITATE ANALYSES, OPTIMIZATION, DEFECT AND FAILURE AVOIDANCE AND, IN SHORT, DECISION MAKING, TO IMPROVE JOB-SHOP SCHEDULING. © 2021 IEEE.",SMART DIGITALTWIN FOR ZDMBASED JOBSHOP SCHEDULING
"SMART FACTORIES ARE COMPLEX MANUFACTURING ECOSYSTEMS WHERE THE CONVERGING OF ICT AND OPERATIONAL TECHNOLOGIES AND COMPETENCES DRIVE THE DIGITAL TRANSFORMATION. SMARTMANUFACTURING OPERATIONS PLANNING AND CONTROL PROGRAM, AS DEFINED BY NIST, IMPLEMENT ADVANCES IN MEASUREMENT SCIENCE THAT ENABLE PERFORMANCE, QUALITY, INTEROPERABILITY, WIRELESS AND CYBERSECURITY STANDARDS FOR REAL-TIME PROGNOSTICS AND HEALTH MONITORING, CONTROL, AND OPTIMIZATION OF SMARTMANUFACTURING SYSTEMS. THE TRADITIONAL PRODUCTION PROCESSES AND PLANTS ARE EVOLVING FOLLOWING THIS DIGITALIZATION COMBINING THE LONG EXPERIENCE AND THE AI-DRIVEN METHODS TO IMPROVE THE PRODUCTION EFFICIENCY, TO ACCELERATE THE FINE-TUNING AND REAL-TIME ADJUSTMENT OF THE PROCESS PARAMETERS ORIENTED TO THE ZERO DEFECT QUALITY. THE DIGITALIZATION OF MULTI-STAGES PRODUCTION PROCESSES (E.G. FOUNDRY) PLAYS A KEY ROLE IN COMPETITIVENESS INTRODUCING NEW INTEGRATED PLATFORM TO MONITOR THE PROCESS THROUGH AN INTELLIGENT SENSORS NETWORK AND PREDICT QUALITY AND COST OF CASTINGS IN REAL-TIME. THE APPLICATION PRESENTED IN THIS PAPER IS THE MAIN OUTCOME OF EU FP7-MUSIC PROJECT GIVING A NEW AGE TO THE TRADITIONAL MULTI-STAGES PRODUCTION. THE ACTUAL REGIONAL PROJECT PREMANI (POR FESR 2014–2020) IS A NEW EXTENDED APPLICATION OF AI-DRIVEN DIGITALTWIN IN MANUFACTURING PROCESS AND QUALITY CONTROL. THIS PAPER DEMONSTRATES THE APPLICABILITY OF DATA-DRIVEN DIGITALTWINS TO SMALL AND MEDIUM-SIZED ENTERPRISES (SME) AND TO COMPLEX MANUFACTURING SECTORS INTEGRATING THE PROCESS MONITORING WITH ADVANCE DATA MINING AND COGNITIVE APPROACH TO PREDICT THE QUALITY, THE EFFICIENCY VS COST AND REACT IN REAL-TIME WITH THE SUPPORT OF DECISION SUPPORT SYSTEM. © 2020, IFIP INTERNATIONAL FEDERATION FOR INFORMATION PROCESSING.",SMART FACTORY COMPETITIVENESS BASED ON REAL TIME MONITORING AND QUALITY PREDICTIVE MODEL APPLIED TO MULTISTAGES PRODUCTION LINES
"VIRTUAL REALITY (VR) HAS BEEN BROUGHT CLOSER TO THE GENERAL PUBLIC OVER THE PAST DECADE AS IT HAS BECOME INCREASINGLY AVAILABLE FOR DESKTOP AND MOBILE PLATFORMS. AS A RESULT, CONSUMER-GRADE VR MAY REDEFINE HOW PEOPLE LEARN BY CREATING AN ENGAGING ``HANDS-ON'' TRAINING EXPERIENCE. TODAY, VR APPLICATIONS LEVERAGE RICH INTERACTIVITY IN A VIRTUAL ENVIRONMENT WITHOUT REAL-WORLD CONSEQUENCES TO OPTIMIZE TRAINING PROGRAMS IN COMPANIES AND EDUCATIONAL INSTITUTIONS. THEREFORE, THE MAIN OBJECTIVE OF THIS ARTICLE WAS TO IMPROVE THE COLLABORATION AND COMMUNICATION PRACTICES IN 3D VIRTUAL WORLDS WITH VR AND METAVERSE FOCUSED ON THE EDUCATIONAL AND PRODUCTIVE SECTOR IN SMART FACTORY. A KEY PREMISE OF OUR WORK IS THAT THE CHARACTERISTICS OF THE REAL ENVIRONMENT CAN BE REPLICATED IN A VIRTUAL WORLD THROUGH DIGITALTWINS, WHEREIN NEW, CONFIGURABLE, INNOVATIVE, AND VALUABLE WAYS OF WORKING AND LEARNING COLLABORATIVELY CAN BE CREATED USING AVATAR MODELS. TO DO SO, WE PRESENT A PROPOSAL FOR THE DEVELOPMENT OF AN EXPERIMENTAL FRAMEWORK THAT CONSTITUTES A CRUCIAL FIRST STEP IN THE PROCESS OF FORMALIZING COLLABORATION IN VIRTUAL ENVIRONMENTS THROUGH VR-POWERED METAVERSES. THE VR SYSTEM INCLUDES FUNCTIONAL COMPONENTS, OBJECT-ORIENTED CONFIGURATIONS, ADVANCED CORE, INTERFACES, AND AN ONLINE MULTI-USER SYSTEM. WE PRESENT THE STUDY OF THE FIRST APPLICATION CASE OF THE FRAMEWORK WITH VR IN A METAVERSE, FOCUSED ON THE SMART FACTORY, THAT SHOWS THE MOST RELEVANT TECHNOLOGIES OF INDUSTRYFOURTH. FUNCTIONALITY TESTS WERE CARRIED OUT AND EVALUATED WITH USERS THROUGH USABILITY METRICS THAT SHOWED THE SATISFACTORY RESULTS OF ITS POTENTIAL EDUCATIONAL AND COMMERCIAL USE. FINALLY, THE EXPERIMENTAL RESULTS SHOW THAT A COMMERCIAL SOFTWARE FRAMEWORK FOR VR GAMES CAN ACCELERATE THE DEVELOPMENT OF EXPERIMENTS IN THE METAVERSE TO CONNECT USERS FROM DIFFERENT PARTS OF THE WORLD IN REAL TIME.",SMART FACTORY USING VIRTUAL REALITY AND ONLINE MULTIUSER TOWARDS A METAVERSE FOR EXPERIMENTAL FRAMEWORKS
